image_path,x,y,w,h
train/12/00012_00056_00024.png,9,9,44,44
train/12/00012_00056_00024_aug0.png,9,9,44,44
train/12/00012_00058_00001.png,9,9,44,44
train/12/00012_00058_00001_aug0.png,9,9,44,44
train/12/00012_00058_00016.png,9,9,44,44
train/12/00012_00058_00016_aug0.png,9,9,44,44
train/12/00012_00059_00015.png,9,9,44,44
train/12/00012_00059_00015_aug0.png,9,9,44,44
train/12/00012_00059_00024.png,9,9,44,44
train/12/00012_00059_00024_aug0.png,9,9,44,44
train/12/00012_00060_00010.png,9,9,44,44
train/12/00012_00060_00010_aug0.png,9,9,44,44
train/12/00012_00060_00013.png,9,9,44,44
train/12/00012_00060_00013_aug0.png,9,9,44,44
train/12/00012_00060_00029.png,9,9,44,44
train/12/00012_00060_00029_aug0.png,9,9,44,44
train/12/00012_00061_00029.png,9,9,44,44
train/12/00012_00061_00029_aug0.png,9,9,44,44
train/12/00012_00062_00002.png,9,9,44,44
train/12/00012_00062_00002_aug0.png,9,9,44,44
train/12/00012_00062_00010.png,9,9,44,44
train/12/00012_00062_00010_aug0.png,9,9,44,44
train/12/00012_00063_00000.png,9,9,44,44
train/12/00012_00063_00000_aug0.png,9,9,44,44
train/12/00012_00064_00005.png,9,9,44,44
train/12/00012_00064_00005_aug0.png,9,9,44,44
train/12/00012_00064_00007.png,9,9,44,44
train/12/00012_00064_00007_aug0.png,9,9,44,44
train/12/00012_00064_00014.png,9,9,44,44
train/12/00012_00064_00014_aug0.png,9,9,44,44
train/12/00012_00065_00006.png,9,9,44,44
train/12/00012_00065_00006_aug0.png,9,9,44,44
train/12/00012_00065_00010.png,9,9,44,44
train/12/00012_00065_00010_aug0.png,9,9,44,44
train/12/00012_00066_00003.png,9,9,44,44
train/12/00012_00066_00003_aug0.png,9,9,44,44
train/12/00012_00066_00025.png,9,9,44,44
train/12/00012_00066_00025_aug0.png,9,9,44,44
train/12/00012_00067_00000.png,9,9,44,44
train/12/00012_00067_00000_aug0.png,9,9,44,44
train/12/00012_00067_00012.png,9,9,44,44
train/12/00012_00067_00012_aug0.png,9,9,44,44
train/12/00012_00067_00019.png,9,9,44,44
train/12/00012_00067_00019_aug0.png,9,9,44,44
train/12/00012_00068_00001.png,9,9,44,44
train/12/00012_00068_00001_aug0.png,9,9,44,44
train/12/00012_00068_00009.png,9,9,44,44
train/12/00012_00068_00009_aug0.png,9,9,44,44
train/13/00013_00000_00011.png,9,9,44,44
train/13/00013_00000_00011_aug0.png,9,9,44,44
train/13/00013_00001_00003.png,9,9,44,44
train/13/00013_00001_00003_aug0.png,9,9,44,44
train/13/00013_00001_00027.png,9,9,44,44
train/13/00013_00001_00027_aug0.png,9,9,44,44
train/13/00013_00002_00002.png,9,9,44,44
train/13/00013_00002_00002_aug0.png,9,9,44,44
train/13/00013_00002_00027.png,9,9,44,44
train/13/00013_00002_00027_aug0.png,9,9,44,44
train/13/00013_00002_00029.png,9,9,44,44
train/13/00013_00002_00029_aug0.png,9,9,44,44
train/13/00013_00003_00012.png,9,9,44,44
train/13/00013_00003_00012_aug0.png,9,9,44,44
train/13/00013_00003_00015.png,9,9,44,44
train/13/00013_00003_00015_aug0.png,9,9,44,44
train/13/00013_00003_00028.png,9,9,44,44
train/13/00013_00003_00028_aug0.png,9,9,44,44
train/13/00013_00004_00027.png,9,9,44,44
train/13/00013_00004_00027_aug0.png,9,9,44,44
train/13/00013_00005_00028.png,9,9,44,44
train/13/00013_00005_00028_aug0.png,9,9,44,44
train/13/00013_00006_00008.png,9,9,44,44
train/13/00013_00006_00008_aug0.png,9,9,44,44
train/13/00013_00006_00020.png,9,9,44,44
train/13/00013_00006_00020_aug0.png,9,9,44,44
train/13/00013_00006_00027.png,9,9,44,44
train/13/00013_00006_00027_aug0.png,9,9,44,44
train/13/00013_00007_00019.png,9,9,44,44
train/13/00013_00007_00019_aug0.png,9,9,44,44
train/13/00013_00008_00008.png,9,9,44,44
train/13/00013_00008_00008_aug0.png,9,9,44,44
train/13/00013_00008_00018.png,9,9,44,44
train/13/00013_00008_00018_aug0.png,9,9,44,44
train/13/00013_00009_00010.png,9,9,44,44
train/13/00013_00009_00010_aug0.png,9,9,44,44
train/13/00013_00009_00011.png,9,9,44,44
train/13/00013_00009_00011_aug0.png,9,9,44,44
train/13/00013_00010_00006.png,9,9,44,44
train/13/00013_00010_00006_aug0.png,9,9,44,44
train/13/00013_00010_00008.png,9,9,44,44
train/13/00013_00010_00008_aug0.png,9,9,44,44
train/13/00013_00010_00023.png,9,9,44,44
train/13/00013_00010_00023_aug0.png,9,9,44,44
train/13/00013_00010_00028.png,9,9,44,44
train/13/00013_00010_00028_aug0.png,9,9,44,44
train/13/00013_00012_00009.png,9,9,44,44
train/13/00013_00012_00009_aug0.png,9,9,44,44
train/13/00013_00012_00015.png,9,9,44,44
train/13/00013_00012_00015_aug0.png,9,9,44,44
train/13/00013_00013_00007.png,9,9,44,44
train/13/00013_00013_00007_aug0.png,9,9,44,44
train/13/00013_00013_00013.png,9,9,44,44
train/13/00013_00013_00013_aug0.png,9,9,44,44
train/13/00013_00013_00016.png,9,9,44,44
train/13/00013_00013_00016_aug0.png,9,9,44,44
train/13/00013_00013_00018.png,9,9,44,44
train/13/00013_00013_00018_aug0.png,9,9,44,44
train/13/00013_00013_00021.png,9,9,44,44
train/13/00013_00013_00021_aug0.png,9,9,44,44
train/13/00013_00014_00023.png,9,9,44,44
train/13/00013_00014_00023_aug0.png,9,9,44,44
train/13/00013_00015_00000.png,9,9,44,44
train/13/00013_00015_00000_aug0.png,9,9,44,44
train/13/00013_00015_00021.png,9,9,44,44
train/13/00013_00015_00021_aug0.png,9,9,44,44
train/13/00013_00015_00025.png,9,9,44,44
train/13/00013_00015_00025_aug0.png,9,9,44,44
train/13/00013_00015_00027.png,9,9,44,44
train/13/00013_00015_00027_aug0.png,9,9,44,44
train/13/00013_00017_00005.png,9,9,44,44
train/13/00013_00017_00005_aug0.png,9,9,44,44
train/13/00013_00017_00028.png,9,9,44,44
train/13/00013_00017_00028_aug0.png,9,9,44,44
train/13/00013_00017_00029.png,9,9,44,44
train/13/00013_00017_00029_aug0.png,9,9,44,44
train/13/00013_00018_00001.png,9,9,44,44
train/13/00013_00018_00001_aug0.png,9,9,44,44
train/13/00013_00018_00015.png,9,9,44,44
train/13/00013_00018_00015_aug0.png,9,9,44,44
train/13/00013_00018_00020.png,9,9,44,44
train/13/00013_00018_00020_aug0.png,9,9,44,44
train/13/00013_00019_00002.png,9,9,44,44
train/13/00013_00019_00002_aug0.png,9,9,44,44
train/13/00013_00019_00006.png,9,9,44,44
train/13/00013_00019_00006_aug0.png,9,9,44,44
train/13/00013_00019_00016.png,9,9,44,44
train/13/00013_00019_00016_aug0.png,9,9,44,44
train/13/00013_00019_00022.png,9,9,44,44
train/13/00013_00019_00022_aug0.png,9,9,44,44
train/13/00013_00020_00004.png,9,9,44,44
train/13/00013_00020_00004_aug0.png,9,9,44,44
train/13/00013_00020_00023.png,9,9,44,44
train/13/00013_00020_00023_aug0.png,9,9,44,44
train/13/00013_00021_00002.png,9,9,44,44
train/13/00013_00021_00002_aug0.png,9,9,44,44
train/13/00013_00021_00017.png,9,9,44,44
train/13/00013_00021_00017_aug0.png,9,9,44,44
train/13/00013_00022_00013.png,9,9,44,44
train/13/00013_00022_00013_aug0.png,9,9,44,44
train/13/00013_00022_00021.png,9,9,44,44
train/13/00013_00022_00021_aug0.png,9,9,44,44
train/13/00013_00023_00006.png,9,9,44,44
train/13/00013_00023_00006_aug0.png,9,9,44,44
train/13/00013_00023_00024.png,9,9,44,44
train/13/00013_00023_00024_aug0.png,9,9,44,44
train/13/00013_00023_00027.png,9,9,44,44
train/13/00013_00023_00027_aug0.png,9,9,44,44
train/13/00013_00023_00029.png,9,9,44,44
train/13/00013_00023_00029_aug0.png,9,9,44,44
train/13/00013_00024_00017.png,9,9,44,44
train/13/00013_00024_00017_aug0.png,9,9,44,44
train/13/00013_00025_00028.png,9,9,44,44
train/13/00013_00025_00028_aug0.png,9,9,44,44
train/13/00013_00027_00012.png,9,9,44,44
train/13/00013_00027_00012_aug0.png,9,9,44,44
train/13/00013_00028_00000.png,9,9,44,44
train/13/00013_00028_00000_aug0.png,9,9,44,44
train/13/00013_00028_00028.png,9,9,44,44
train/13/00013_00028_00028_aug0.png,9,9,44,44
train/13/00013_00029_00014.png,9,9,44,44
train/13/00013_00029_00014_aug0.png,9,9,44,44
train/13/00013_00029_00019.png,9,9,44,44
train/13/00013_00029_00019_aug0.png,9,9,44,44
train/13/00013_00029_00027.png,9,9,44,44
train/13/00013_00029_00027_aug0.png,9,9,44,44
train/13/00013_00031_00001.png,9,9,44,44
train/13/00013_00031_00001_aug0.png,9,9,44,44
train/13/00013_00031_00024.png,9,9,44,44
train/13/00013_00031_00024_aug0.png,9,9,44,44
train/13/00013_00032_00001.png,9,9,44,44
train/13/00013_00032_00001_aug0.png,9,9,44,44
train/13/00013_00032_00007.png,9,9,44,44
train/13/00013_00032_00007_aug0.png,9,9,44,44
train/13/00013_00032_00026.png,9,9,44,44
train/13/00013_00032_00026_aug0.png,9,9,44,44
train/13/00013_00033_00007.png,9,9,44,44
train/13/00013_00033_00007_aug0.png,9,9,44,44
train/13/00013_00033_00010.png,9,9,44,44
train/13/00013_00033_00010_aug0.png,9,9,44,44
train/13/00013_00034_00004.png,9,9,44,44
train/13/00013_00034_00004_aug0.png,9,9,44,44
train/13/00013_00034_00006.png,9,9,44,44
train/13/00013_00034_00006_aug0.png,9,9,44,44
train/13/00013_00034_00020.png,9,9,44,44
train/13/00013_00034_00020_aug0.png,9,9,44,44
train/13/00013_00034_00025.png,9,9,44,44
train/13/00013_00034_00025_aug0.png,9,9,44,44
train/13/00013_00035_00002.png,9,9,44,44
train/13/00013_00035_00002_aug0.png,9,9,44,44
train/13/00013_00035_00023.png,9,9,44,44
train/13/00013_00035_00023_aug0.png,9,9,44,44
train/13/00013_00036_00003.png,9,9,44,44
train/13/00013_00036_00003_aug0.png,9,9,44,44
train/13/00013_00036_00005.png,9,9,44,44
train/13/00013_00036_00005_aug0.png,9,9,44,44
train/13/00013_00037_00006.png,9,9,44,44
train/13/00013_00037_00006_aug0.png,9,9,44,44
train/13/00013_00037_00025.png,9,9,44,44
train/13/00013_00037_00025_aug0.png,9,9,44,44
train/13/00013_00038_00005.png,9,9,44,44
train/13/00013_00038_00005_aug0.png,9,9,44,44
train/13/00013_00039_00007.png,9,9,44,44
train/13/00013_00039_00007_aug0.png,9,9,44,44
train/13/00013_00040_00001.png,9,9,44,44
train/13/00013_00040_00001_aug0.png,9,9,44,44
train/13/00013_00040_00008.png,9,9,44,44
train/13/00013_00040_00008_aug0.png,9,9,44,44
train/13/00013_00040_00011.png,9,9,44,44
train/13/00013_00040_00011_aug0.png,9,9,44,44
train/13/00013_00040_00025.png,9,9,44,44
train/13/00013_00040_00025_aug0.png,9,9,44,44
train/13/00013_00042_00005.png,9,9,44,44
train/13/00013_00042_00005_aug0.png,9,9,44,44
train/13/00013_00043_00013.png,9,9,44,44
train/13/00013_00043_00013_aug0.png,9,9,44,44
train/13/00013_00044_00008.png,9,9,44,44
train/13/00013_00044_00008_aug0.png,9,9,44,44
train/13/00013_00044_00023.png,9,9,44,44
train/13/00013_00044_00023_aug0.png,9,9,44,44
train/13/00013_00044_00025.png,9,9,44,44
train/13/00013_00044_00025_aug0.png,9,9,44,44
train/13/00013_00045_00016.png,9,9,44,44
train/13/00013_00045_00016_aug0.png,9,9,44,44
train/13/00013_00047_00005.png,9,9,44,44
train/13/00013_00047_00005_aug0.png,9,9,44,44
train/13/00013_00048_00003.png,9,9,44,44
train/13/00013_00048_00003_aug0.png,9,9,44,44
train/13/00013_00048_00028.png,9,9,44,44
train/13/00013_00048_00028_aug0.png,9,9,44,44
train/13/00013_00048_00029.png,9,9,44,44
train/13/00013_00048_00029_aug0.png,9,9,44,44
train/13/00013_00049_00000.png,9,9,44,44
train/13/00013_00049_00000_aug0.png,9,9,44,44
train/13/00013_00049_00024.png,9,9,44,44
train/13/00013_00049_00024_aug0.png,9,9,44,44
train/13/00013_00049_00028.png,9,9,44,44
train/13/00013_00049_00028_aug0.png,9,9,44,44
train/13/00013_00050_00004.png,9,9,44,44
train/13/00013_00050_00004_aug0.png,9,9,44,44
train/13/00013_00050_00009.png,9,9,44,44
train/13/00013_00050_00009_aug0.png,9,9,44,44
train/13/00013_00050_00021.png,9,9,44,44
train/13/00013_00050_00021_aug0.png,9,9,44,44
train/13/00013_00051_00005.png,9,9,44,44
train/13/00013_00051_00005_aug0.png,9,9,44,44
train/13/00013_00051_00026.png,9,9,44,44
train/13/00013_00051_00026_aug0.png,9,9,44,44
train/13/00013_00052_00008.png,9,9,44,44
train/13/00013_00052_00008_aug0.png,9,9,44,44
train/13/00013_00052_00015.png,9,9,44,44
train/13/00013_00052_00015_aug0.png,9,9,44,44
train/13/00013_00053_00001.png,9,9,44,44
train/13/00013_00053_00001_aug0.png,9,9,44,44
train/13/00013_00053_00026.png,9,9,44,44
train/13/00013_00053_00026_aug0.png,9,9,44,44
train/13/00013_00054_00001.png,9,9,44,44
train/13/00013_00054_00001_aug0.png,9,9,44,44
train/13/00013_00054_00008.png,9,9,44,44
train/13/00013_00054_00008_aug0.png,9,9,44,44
train/13/00013_00054_00010.png,9,9,44,44
train/13/00013_00054_00010_aug0.png,9,9,44,44
train/13/00013_00055_00021.png,9,9,44,44
train/13/00013_00055_00021_aug0.png,9,9,44,44
train/13/00013_00055_00022.png,9,9,44,44
train/13/00013_00055_00022_aug0.png,9,9,44,44
train/13/00013_00055_00029.png,9,9,44,44
train/13/00013_00055_00029_aug0.png,9,9,44,44
train/13/00013_00056_00002.png,9,9,44,44
train/13/00013_00056_00002_aug0.png,9,9,44,44
train/13/00013_00056_00007.png,9,9,44,44
train/13/00013_00056_00007_aug0.png,9,9,44,44
train/13/00013_00056_00021.png,9,9,44,44
train/13/00013_00056_00021_aug0.png,9,9,44,44
train/13/00013_00057_00006.png,9,9,44,44
train/13/00013_00057_00006_aug0.png,9,9,44,44
train/13/00013_00057_00027.png,9,9,44,44
train/13/00013_00057_00027_aug0.png,9,9,44,44
train/13/00013_00058_00024.png,9,9,44,44
train/13/00013_00058_00024_aug0.png,9,9,44,44
train/13/00013_00059_00007.png,9,9,44,44
train/13/00013_00059_00007_aug0.png,9,9,44,44
train/13/00013_00060_00003.png,9,9,44,44
train/13/00013_00060_00003_aug0.png,9,9,44,44
train/13/00013_00060_00009.png,9,9,44,44
train/13/00013_00060_00009_aug0.png,9,9,44,44
train/13/00013_00060_00016.png,9,9,44,44
train/13/00013_00060_00016_aug0.png,9,9,44,44
train/13/00013_00060_00017.png,9,9,44,44
train/13/00013_00060_00017_aug0.png,9,9,44,44
train/13/00013_00062_00002.png,9,9,44,44
train/13/00013_00062_00002_aug0.png,9,9,44,44
train/13/00013_00062_00011.png,9,9,44,44
train/13/00013_00062_00011_aug0.png,9,9,44,44
train/13/00013_00062_00028.png,9,9,44,44
train/13/00013_00062_00028_aug0.png,9,9,44,44
train/13/00013_00063_00011.png,9,9,44,44
train/13/00013_00063_00011_aug0.png,9,9,44,44
train/13/00013_00063_00015.png,9,9,44,44
train/13/00013_00063_00015_aug0.png,9,9,44,44
train/13/00013_00064_00017.png,9,9,44,44
train/13/00013_00064_00017_aug0.png,9,9,44,44
train/13/00013_00065_00023.png,9,9,44,44
train/13/00013_00065_00023_aug0.png,9,9,44,44
train/13/00013_00065_00029.png,9,9,44,44
train/13/00013_00065_00029_aug0.png,9,9,44,44
train/13/00013_00066_00018.png,9,9,44,44
train/13/00013_00066_00018_aug0.png,9,9,44,44
train/13/00013_00066_00024.png,9,9,44,44
train/13/00013_00066_00024_aug0.png,9,9,44,44
train/13/00013_00067_00007.png,9,9,44,44
train/13/00013_00067_00007_aug0.png,9,9,44,44
train/13/00013_00067_00018.png,9,9,44,44
train/13/00013_00067_00018_aug0.png,9,9,44,44
train/13/00013_00067_00028.png,9,9,44,44
train/13/00013_00067_00028_aug0.png,9,9,44,44
train/13/00013_00068_00015.png,9,9,44,44
train/13/00013_00068_00015_aug0.png,9,9,44,44
train/13/00013_00071_00024.png,9,9,44,44
train/13/00013_00071_00024_aug0.png,9,9,44,44
train/14/00014_00000_00006.png,9,9,44,44
train/14/00014_00000_00006_aug0.png,9,9,44,44
train/14/00014_00000_00007.png,9,9,44,44
train/14/00014_00000_00007_aug0.png,9,9,44,44
train/14/00014_00000_00016.png,9,9,44,44
train/14/00014_00000_00016_aug0.png,9,9,44,44
train/14/00014_00000_00026.png,9,9,44,44
train/14/00014_00000_00026_aug0.png,9,9,44,44
train/14/00014_00000_00029.png,9,9,44,44
train/14/00014_00000_00029_aug0.png,9,9,44,44
train/14/00014_00001_00014.png,9,9,44,44
train/14/00014_00001_00014_aug0.png,9,9,44,44
train/14/00014_00001_00016.png,9,9,44,44
train/14/00014_00001_00016_aug0.png,9,9,44,44
train/14/00014_00001_00023.png,9,9,44,44
train/14/00014_00001_00023_aug0.png,9,9,44,44
train/14/00014_00001_00026.png,9,9,44,44
train/14/00014_00001_00026_aug0.png,9,9,44,44
train/14/00014_00002_00001.png,9,9,44,44
train/14/00014_00002_00001_aug0.png,9,9,44,44
train/14/00014_00002_00002.png,9,9,44,44
train/14/00014_00002_00002_aug0.png,9,9,44,44
train/14/00014_00002_00005.png,9,9,44,44
train/14/00014_00002_00005_aug0.png,9,9,44,44
train/14/00014_00002_00007.png,9,9,44,44
train/14/00014_00002_00007_aug0.png,9,9,44,44
train/14/00014_00002_00008.png,9,9,44,44
train/14/00014_00002_00008_aug0.png,9,9,44,44
train/14/00014_00002_00026.png,9,9,44,44
train/14/00014_00002_00026_aug0.png,9,9,44,44
train/14/00014_00002_00027.png,9,9,44,44
train/14/00014_00002_00027_aug0.png,9,9,44,44
train/14/00014_00003_00003.png,9,9,44,44
train/14/00014_00003_00003_aug0.png,9,9,44,44
train/14/00014_00003_00007.png,9,9,44,44
train/14/00014_00003_00007_aug0.png,9,9,44,44
train/14/00014_00003_00008.png,9,9,44,44
train/14/00014_00003_00008_aug0.png,9,9,44,44
train/14/00014_00003_00011.png,9,9,44,44
train/14/00014_00003_00011_aug0.png,9,9,44,44
train/14/00014_00003_00016.png,9,9,44,44
train/14/00014_00003_00016_aug0.png,9,9,44,44
train/14/00014_00003_00021.png,9,9,44,44
train/14/00014_00003_00021_aug0.png,9,9,44,44
train/14/00014_00003_00023.png,9,9,44,44
train/14/00014_00003_00023_aug0.png,9,9,44,44
train/14/00014_00003_00026.png,9,9,44,44
train/14/00014_00003_00026_aug0.png,9,9,44,44
train/14/00014_00004_00005.png,9,9,44,44
train/14/00014_00004_00005_aug0.png,9,9,44,44
train/14/00014_00004_00009.png,9,9,44,44
train/14/00014_00004_00009_aug0.png,9,9,44,44
train/14/00014_00004_00013.png,9,9,44,44
train/14/00014_00004_00013_aug0.png,9,9,44,44
train/14/00014_00004_00020.png,9,9,44,44
train/14/00014_00004_00020_aug0.png,9,9,44,44
train/14/00014_00004_00025.png,9,9,44,44
train/14/00014_00004_00025_aug0.png,9,9,44,44
train/14/00014_00004_00026.png,9,9,44,44
train/14/00014_00004_00026_aug0.png,9,9,44,44
train/14/00014_00005_00001.png,9,9,44,44
train/14/00014_00005_00001_aug0.png,9,9,44,44
train/14/00014_00005_00006.png,9,9,44,44
train/14/00014_00005_00006_aug0.png,9,9,44,44
train/14/00014_00005_00008.png,9,9,44,44
train/14/00014_00005_00008_aug0.png,9,9,44,44
train/14/00014_00005_00011.png,9,9,44,44
train/14/00014_00005_00011_aug0.png,9,9,44,44
train/14/00014_00005_00028.png,9,9,44,44
train/14/00014_00005_00028_aug0.png,9,9,44,44
train/14/00014_00006_00004.png,9,9,44,44
train/14/00014_00006_00004_aug0.png,9,9,44,44
train/14/00014_00007_00006.png,9,9,44,44
train/14/00014_00007_00006_aug0.png,9,9,44,44
train/14/00014_00007_00007.png,9,9,44,44
train/14/00014_00007_00007_aug0.png,9,9,44,44
train/14/00014_00007_00010.png,9,9,44,44
train/14/00014_00007_00010_aug0.png,9,9,44,44
train/14/00014_00007_00015.png,9,9,44,44
train/14/00014_00007_00015_aug0.png,9,9,44,44
train/14/00014_00007_00016.png,9,9,44,44
train/14/00014_00007_00016_aug0.png,9,9,44,44
train/14/00014_00007_00019.png,9,9,44,44
train/14/00014_00007_00019_aug0.png,9,9,44,44
train/14/00014_00008_00003.png,9,9,44,44
train/14/00014_00008_00003_aug0.png,9,9,44,44
train/14/00014_00008_00021.png,9,9,44,44
train/14/00014_00008_00021_aug0.png,9,9,44,44
train/14/00014_00009_00001.png,9,9,44,44
train/14/00014_00009_00001_aug0.png,9,9,44,44
train/14/00014_00009_00003.png,9,9,44,44
train/14/00014_00009_00003_aug0.png,9,9,44,44
train/14/00014_00009_00009.png,9,9,44,44
train/14/00014_00009_00009_aug0.png,9,9,44,44
train/14/00014_00009_00020.png,9,9,44,44
train/14/00014_00009_00020_aug0.png,9,9,44,44
train/14/00014_00010_00001.png,9,9,44,44
train/14/00014_00010_00001_aug0.png,9,9,44,44
train/14/00014_00010_00015.png,9,9,44,44
train/14/00014_00010_00015_aug0.png,9,9,44,44
train/14/00014_00010_00016.png,9,9,44,44
train/14/00014_00010_00016_aug0.png,9,9,44,44
train/14/00014_00011_00001.png,9,9,44,44
train/14/00014_00011_00001_aug0.png,9,9,44,44
train/14/00014_00011_00002.png,9,9,44,44
train/14/00014_00011_00002_aug0.png,9,9,44,44
train/14/00014_00011_00005.png,9,9,44,44
train/14/00014_00011_00005_aug0.png,9,9,44,44
train/14/00014_00011_00017.png,9,9,44,44
train/14/00014_00011_00017_aug0.png,9,9,44,44
train/14/00014_00011_00019.png,9,9,44,44
train/14/00014_00011_00019_aug0.png,9,9,44,44
train/14/00014_00012_00000.png,9,9,44,44
train/14/00014_00012_00000_aug0.png,9,9,44,44
train/14/00014_00012_00002.png,9,9,44,44
train/14/00014_00012_00002_aug0.png,9,9,44,44
train/14/00014_00012_00006.png,9,9,44,44
train/14/00014_00012_00006_aug0.png,9,9,44,44
train/14/00014_00012_00021.png,9,9,44,44
train/14/00014_00012_00021_aug0.png,9,9,44,44
train/14/00014_00012_00025.png,9,9,44,44
train/14/00014_00012_00025_aug0.png,9,9,44,44
train/14/00014_00013_00000.png,9,9,44,44
train/14/00014_00013_00000_aug0.png,9,9,44,44
train/14/00014_00013_00018.png,9,9,44,44
train/14/00014_00013_00018_aug0.png,9,9,44,44
train/14/00014_00013_00020.png,9,9,44,44
train/14/00014_00013_00020_aug0.png,9,9,44,44
train/14/00014_00013_00021.png,9,9,44,44
train/14/00014_00013_00021_aug0.png,9,9,44,44
train/14/00014_00014_00000.png,9,9,44,44
train/14/00014_00014_00000_aug0.png,9,9,44,44
train/14/00014_00014_00003.png,9,9,44,44
train/14/00014_00014_00003_aug0.png,9,9,44,44
train/14/00014_00014_00004.png,9,9,44,44
train/14/00014_00014_00004_aug0.png,9,9,44,44
train/14/00014_00014_00009.png,9,9,44,44
train/14/00014_00014_00009_aug0.png,9,9,44,44
train/14/00014_00014_00011.png,9,9,44,44
train/14/00014_00014_00011_aug0.png,9,9,44,44
train/14/00014_00014_00013.png,9,9,44,44
train/14/00014_00014_00013_aug0.png,9,9,44,44
train/14/00014_00014_00014.png,9,9,44,44
train/14/00014_00014_00014_aug0.png,9,9,44,44
train/14/00014_00014_00019.png,9,9,44,44
train/14/00014_00014_00019_aug0.png,9,9,44,44
train/14/00014_00014_00020.png,9,9,44,44
train/14/00014_00014_00020_aug0.png,9,9,44,44
train/14/00014_00015_00002.png,9,9,44,44
train/14/00014_00015_00002_aug0.png,9,9,44,44
train/14/00014_00015_00004.png,9,9,44,44
train/14/00014_00015_00004_aug0.png,9,9,44,44
train/14/00014_00015_00009.png,9,9,44,44
train/14/00014_00015_00009_aug0.png,9,9,44,44
train/14/00014_00015_00012.png,9,9,44,44
train/14/00014_00015_00012_aug0.png,9,9,44,44
train/14/00014_00015_00019.png,9,9,44,44
train/14/00014_00015_00019_aug0.png,9,9,44,44
train/14/00014_00016_00005.png,9,9,44,44
train/14/00014_00016_00005_aug0.png,9,9,44,44
train/14/00014_00016_00007.png,9,9,44,44
train/14/00014_00016_00007_aug0.png,9,9,44,44
train/14/00014_00016_00010.png,9,9,44,44
train/14/00014_00016_00010_aug0.png,9,9,44,44
train/14/00014_00016_00013.png,9,9,44,44
train/14/00014_00016_00013_aug0.png,9,9,44,44
train/14/00014_00016_00017.png,9,9,44,44
train/14/00014_00016_00017_aug0.png,9,9,44,44
train/14/00014_00016_00018.png,9,9,44,44
train/14/00014_00016_00018_aug0.png,9,9,44,44
train/14/00014_00017_00005.png,9,9,44,44
train/14/00014_00017_00005_aug0.png,9,9,44,44
train/14/00014_00017_00007.png,9,9,44,44
train/14/00014_00017_00007_aug0.png,9,9,44,44
train/14/00014_00017_00015.png,9,9,44,44
train/14/00014_00017_00015_aug0.png,9,9,44,44
train/14/00014_00017_00023.png,9,9,44,44
train/14/00014_00017_00023_aug0.png,9,9,44,44
train/14/00014_00017_00028.png,9,9,44,44
train/14/00014_00017_00028_aug0.png,9,9,44,44
train/14/00014_00017_00029.png,9,9,44,44
train/14/00014_00017_00029_aug0.png,9,9,44,44
train/14/00014_00018_00003.png,9,9,44,44
train/14/00014_00018_00003_aug0.png,9,9,44,44
train/14/00014_00018_00021.png,9,9,44,44
train/14/00014_00018_00021_aug0.png,9,9,44,44
train/14/00014_00018_00029.png,9,9,44,44
train/14/00014_00018_00029_aug0.png,9,9,44,44
train/14/00014_00019_00000.png,9,9,44,44
train/14/00014_00019_00000_aug0.png,9,9,44,44
train/14/00014_00019_00004.png,9,9,44,44
train/14/00014_00019_00004_aug0.png,9,9,44,44
train/14/00014_00019_00005.png,9,9,44,44
train/14/00014_00019_00005_aug0.png,9,9,44,44
train/14/00014_00019_00009.png,9,9,44,44
train/14/00014_00019_00009_aug0.png,9,9,44,44
train/14/00014_00019_00011.png,9,9,44,44
train/14/00014_00019_00011_aug0.png,9,9,44,44
train/14/00014_00019_00017.png,9,9,44,44
train/14/00014_00019_00017_aug0.png,9,9,44,44
train/14/00014_00019_00021.png,9,9,44,44
train/14/00014_00019_00021_aug0.png,9,9,44,44
train/14/00014_00019_00022.png,9,9,44,44
train/14/00014_00019_00022_aug0.png,9,9,44,44
train/14/00014_00020_00000.png,9,9,44,44
train/14/00014_00020_00000_aug0.png,9,9,44,44
train/14/00014_00020_00002.png,9,9,44,44
train/14/00014_00020_00002_aug0.png,9,9,44,44
train/14/00014_00020_00007.png,9,9,44,44
train/14/00014_00020_00007_aug0.png,9,9,44,44
train/14/00014_00020_00010.png,9,9,44,44
train/14/00014_00020_00010_aug0.png,9,9,44,44
train/14/00014_00020_00014.png,9,9,44,44
train/14/00014_00020_00014_aug0.png,9,9,44,44
train/14/00014_00020_00019.png,9,9,44,44
train/14/00014_00020_00019_aug0.png,9,9,44,44
train/14/00014_00020_00022.png,9,9,44,44
train/14/00014_00020_00022_aug0.png,9,9,44,44
train/14/00014_00020_00023.png,9,9,44,44
train/14/00014_00020_00023_aug0.png,9,9,44,44
train/14/00014_00020_00028.png,9,9,44,44
train/14/00014_00020_00028_aug0.png,9,9,44,44
train/14/00014_00021_00000.png,9,9,44,44
train/14/00014_00021_00000_aug0.png,9,9,44,44
train/14/00014_00021_00009.png,9,9,44,44
train/14/00014_00021_00009_aug0.png,9,9,44,44
train/14/00014_00021_00018.png,9,9,44,44
train/14/00014_00021_00018_aug0.png,9,9,44,44
train/14/00014_00021_00028.png,9,9,44,44
train/14/00014_00021_00028_aug0.png,9,9,44,44
train/14/00014_00022_00006.png,9,9,44,44
